kingdom,Genus,Species,Common.name,pheno,collection_date
Plantae,Viburnum,acerifolium,Maple-leaved Viburnum,e,1989-12-19
Plantae,Viburnum,acerifolium,Maple-leaved Viburnum,s,1990-01-12
Plantae,Viburnum,acerifolium,Maple-leaved Viburnum,e,1990-02-19
Plantae,Viburnum,acerifolium,Maple-leaved Viburnum,s,NA
Plantae,Viburnum,acerifolium,Maple-leaved Viburnum,e,1991-04-04
Plantae,Viburnum,acerifolium,Maple-leaved Viburnum,s,1992-05-03
Plantae,Viburnum,acerifolium,Maple-leaved Viburnum,e,1992-06-19
Plantae,Viburnum,acerifolium,Maple-leaved Viburnum,s,NA
Plantae,Viburnum,acerifolium,Maple-leaved Viburnum,e,NA
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1963-09-06
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1963-10-27
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1964-11-30
Plantae,Kalmia ,latifolia,Mountain Laurel,e,NA
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1966-01-11
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1966-02-04
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1967-03-11
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1967-04-09
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1968-05-09
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1968-06-30
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1969-07-03
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1969-08-28
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1970-09-03
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1970-10-30
Plantae,Kalmia ,latifolia,Mountain Laurel,s,NA
Plantae,Kalmia ,latifolia,Mountain Laurel,e,NA
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1972-01-11
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1972-02-03
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1973-03-06
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1973-04-24
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1974-05-09
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1974-06-26
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1975-07-10
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1975-08-26
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1976-09-02
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1976-10-24
Plantae,Kalmia ,latifolia,Mountain Laurel,s,NA
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1977-12-21
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1979-01-06
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1979-02-19
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1980-03-05
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1980-04-24
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1981-05-01
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1981-06-19
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1982-07-13
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1982-08-03
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1983-09-09
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1983-10-23
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1984-11-10
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1984-12-25
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1985-01-06
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1985-02-19
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1986-03-03
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1986-04-26
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1987-05-09
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1987-06-22
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1988-07-10
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1988-08-24
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1989-09-06
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1989-10-26
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1990-11-12
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1990-12-27
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1991-01-26
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1991-02-18
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1992-03-12
Plantae,Kalmia ,latifolia,Mountain Laurel,e,1992-04-01
Plantae,Kalmia ,latifolia,Mountain Laurel,s,1993-05-08
Plantae,Kalmia ,latifolia,Mountain Laurel,e,NA
Plantae,Viburnum,trilobum,Highbush Cranberry,s,NA
Plantae,Viburnum,trilobum,Highbush Cranberry,e,NA
Plantae,Viburnum,trilobum,Highbush Cranberry,s,NA
Plantae,Viburnum,trilobum,Highbush Cranberry,e,NA
Plantae,Viburnum,trilobum,Highbush Cranberry,s,NA
Plantae,Viburnum,trilobum,Highbush Cranberry,e,NA
Plantae,Viburnum,trilobum,Highbush Cranberry,s,1967-01-15
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1967-02-24
Plantae,Viburnum,trilobum,Highbush Cranberry,s,1968-03-31
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1968-04-15
Plantae,Viburnum,trilobum,Highbush Cranberry,s,1969-05-27
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1969-06-11
Plantae,Viburnum,trilobum,Highbush Cranberry,s,1970-07-01
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1970-08-14
Plantae,Viburnum,trilobum,Highbush Cranberry,s,NA
Plantae,Viburnum,trilobum,Highbush Cranberry,e,NA
Plantae,Viburnum,trilobum,Highbush Cranberry,s,1972-11-04
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1972-12-16
Plantae,Viburnum,trilobum,Highbush Cranberry,s,1973-01-30
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1973-02-10
Plantae,Viburnum,trilobum,Highbush Cranberry,s,1974-03-01
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1974-04-14
Plantae,Viburnum,trilobum,Highbush Cranberry,s,1975-05-30
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1975-06-04
Plantae,Viburnum,trilobum,Highbush Cranberry,s,1976-07-22
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1976-08-09
Plantae,Viburnum,trilobum,Highbush Cranberry,s,NA
Plantae,Viburnum,trilobum,Highbush Cranberry,e,NA
Plantae,Viburnum,trilobum,Highbush Cranberry,s,NA
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1979-12-15
Plantae,Viburnum,trilobum,Highbush Cranberry,s,NA
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1980-02-15
Plantae,Viburnum,trilobum,Highbush Cranberry,s,1981-03-25
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1981-04-04
Plantae,Viburnum,trilobum,Highbush Cranberry,s,1982-05-25
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1982-06-12
Plantae,Viburnum,trilobum,Highbush Cranberry,s,NA
Plantae,Viburnum,trilobum,Highbush Cranberry,e,NA
Plantae,Viburnum,trilobum,Highbush Cranberry,s,1984-09-02
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1984-10-12
Plantae,Viburnum,trilobum,Highbush Cranberry,s,1985-11-24
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1985-12-13
Plantae,Viburnum,trilobum,Highbush Cranberry,s,1986-01-24
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1986-02-06
Plantae,Viburnum,trilobum,Highbush Cranberry,s,1987-03-27
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1987-04-14
Plantae,Viburnum,trilobum,Highbush Cranberry,s,1988-05-29
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1988-06-14
Plantae,Viburnum,trilobum,Highbush Cranberry,s,1989-07-27
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1989-08-12
Plantae,Viburnum,trilobum,Highbush Cranberry,s,1990-09-01
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1990-10-16
Plantae,Viburnum,trilobum,Highbush Cranberry,s,1991-11-18
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1991-12-01
Plantae,Viburnum,trilobum,Highbush Cranberry,s,1992-01-30
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1992-02-14
Plantae,Viburnum,trilobum,Highbush Cranberry,s,1993-03-31
Plantae,Viburnum,trilobum,Highbush Cranberry,e,1993-04-11
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,1963-05-06
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,1963-06-30
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,1964-07-25
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,1964-08-18
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,s,NA
Plantae,Potentilla,tridentata,3-toothed Cinquefoil,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,1963-03-06
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,1964-05-25
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,1966-07-07
Plantae,Silene,cucubalus,Bladder Campion,e,1966-08-09
Plantae,Silene,cucubalus,Bladder Campion,s,1967-09-21
Plantae,Silene,cucubalus,Bladder Campion,e,1967-10-10
Plantae,Silene,cucubalus,Bladder Campion,s,1968-11-03
Plantae,Silene,cucubalus,Bladder Campion,e,1968-12-30
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,1970-03-08
Plantae,Silene,cucubalus,Bladder Campion,e,1970-04-01
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Silene,cucubalus,Bladder Campion,s,NA
Plantae,Silene,cucubalus,Bladder Campion,e,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,1963-01-08
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,1963-02-20
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,1966-05-21
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,1966-06-28
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,1967-07-21
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,1967-08-27
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,1968-09-13
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,1968-10-20
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,1969-11-18
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,1969-12-28
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,1970-01-24
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,1970-02-24
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,1972-05-20
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,1972-06-18
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,1973-07-14
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,1973-08-29
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,1982-12-20
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,1983-01-03
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,1983-02-14
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,1984-03-01
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,1984-04-16
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,1985-05-13
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,1985-06-20
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,1986-07-27
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,1986-08-20
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,1987-09-24
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,1987-10-15
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,1988-11-29
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,1988-12-16
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,1990-03-28
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,1990-04-18
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,1991-05-28
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,1991-06-17
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,1992-07-28
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,1992-08-19
Plantae,Thalictrum,polygamum,Tall Meadow Rue,s,NA
Plantae,Thalictrum,polygamum,Tall Meadow Rue,e,NA
Plantae,Glechoma ,hederacea,Creeping Charlie,s,NA
Plantae,Glechoma ,hederacea,Creeping Charlie,e,NA
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1964-01-08
Plantae,Glechoma ,hederacea,Creeping Charlie,e,NA
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1966-03-21
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1966-04-28
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1967-05-21
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1967-06-24
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1968-07-15
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1968-08-15
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1969-09-25
Plantae,Glechoma ,hederacea,Creeping Charlie,e,NA
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1970-11-10
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1970-12-24
Plantae,Glechoma ,hederacea,Creeping Charlie,s,NA
Plantae,Glechoma ,hederacea,Creeping Charlie,e,NA
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1972-03-25
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1972-04-17
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1973-05-20
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1973-06-29
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1974-07-13
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1974-08-30
Plantae,Glechoma ,hederacea,Creeping Charlie,s,NA
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1975-10-05
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1976-11-03
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1976-12-10
Plantae,Glechoma ,hederacea,Creeping Charlie,s,NA
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1977-02-21
Plantae,Glechoma ,hederacea,Creeping Charlie,s,NA
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1979-04-19
Plantae,Glechoma ,hederacea,Creeping Charlie,s,NA
Plantae,Glechoma ,hederacea,Creeping Charlie,e,NA
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1981-07-02
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1981-08-15
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1982-09-06
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1982-10-20
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1983-11-16
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1983-12-12
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1984-01-09
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1984-02-19
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1985-03-02
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1985-04-19
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1986-05-09
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1986-06-18
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1987-07-09
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1987-08-15
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1988-09-11
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1988-10-10
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1989-11-07
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1989-12-01
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1990-01-12
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1990-02-15
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1991-03-02
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1991-04-25
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1992-05-11
Plantae,Glechoma ,hederacea,Creeping Charlie,e,1992-06-21
Plantae,Glechoma ,hederacea,Creeping Charlie,s,1993-07-03
Plantae,Glechoma ,hederacea,Creeping Charlie,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,1967-03-20
Plantae,Medeola,virginiana,Indian Cucumber,e,1967-04-25
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,1970-09-22
Plantae,Medeola,virginiana,Indian Cucumber,e,1970-10-24
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Medeola,virginiana,Indian Cucumber,s,NA
Plantae,Medeola,virginiana,Indian Cucumber,e,NA
Plantae,Sambucus,canadensis,Common Elder,s,NA
Plantae,Sambucus,canadensis,Common Elder,e,NA
Plantae,Sambucus,canadensis,Common Elder,s,NA
Plantae,Sambucus,canadensis,Common Elder,e,NA
Plantae,Sambucus,canadensis,Common Elder,s,NA
Plantae,Sambucus,canadensis,Common Elder,e,NA
Plantae,Sambucus,canadensis,Common Elder,s,NA
Plantae,Sambucus,canadensis,Common Elder,e,NA
Plantae,Sambucus,canadensis,Common Elder,s,1968-03-22
